method,ate,se,ci_lower,ci_upper,n_treated,n_control,ground_truth_ate,bias,abs_bias,relative_bias,covers_truth,study,pattern,beta,seed,dataset_path,ground_truth_se,n_obs,propensity_mean,propensity_std,propensity_min,propensity_max,n_used,r_squared,n_matched,match_rate,caliper_used,error
outcome_regression,-0.16394979034721474,0.014560150950723471,-0.19248768621063275,-0.13541189448379673,,,-0.1651081063057128,0.0011583159584980518,0.0011583159584980518,-0.00701550023445441,True,allowedforbidden,demo_full,1.0,42,confounded_datasets/allowedforbidden/demo_full_beta1.0_seed42.csv,0.0088964973880483,3120,,,,,3120.0,0.04710552644191457,,,,
aipw,-0.15864819622112816,0.017225176144107592,-0.19240954146357903,-0.12488685097867729,,,-0.1651081063057128,0.00645991008458463,0.00645991008458463,-0.03912533569141369,True,allowedforbidden,demo_full,1.0,42,confounded_datasets/allowedforbidden/demo_full_beta1.0_seed42.csv,0.0088964973880483,3120,0.47683962558091875,0.2551890236833056,,,3120.0,,,,,
psm,-0.17271505376344087,0.0120839081054537,-0.19639951365013011,-0.14903059387675163,1488.0,1632.0,-0.1651081063057128,-0.0076069474577280805,0.0076069474577280805,0.046072525619324345,True,allowedforbidden,demo_full,1.0,42,confounded_datasets/allowedforbidden/demo_full_beta1.0_seed42.csv,0.0088964973880483,3120,,,,,,,1488.0,1.0,0.05104609352518266,
naive,-0.13978154728267722,0.01283192012052225,-0.16493211071890082,-0.11463098384645361,1451.0,1633.0,-0.1651081063057128,0.025326559023035572,0.025326559023035572,-0.15339379506988668,False,allowedforbidden,demo_full,1.5,42,confounded_datasets/allowedforbidden/demo_full_beta1.5_seed42.csv,0.0088964973880483,3084,,,,,,,,,,
ipw,-0.18218388993173584,0.031013428054865712,-0.24297020891927262,-0.12139757094419905,,,-0.1651081063057128,-0.01707578362602305,0.01707578362602305,0.103421836807974,True,allowedforbidden,demo_full,1.5,42,confounded_datasets/allowedforbidden/demo_full_beta1.5_seed42.csv,0.0088964973880483,3084,0.47023706222537487,0.3116995608514735,0.01,0.99,3084.0,,,,,
outcome_regression,-0.17514741877721102,0.01541834812077551,-0.20536738109393102,-0.14492745646049102,,,-0.1651081063057128,-0.010039312471498224,0.010039312471498224,0.060804479538451715,True,allowedforbidden,demo_full,1.5,42,confounded_datasets/allowedforbidden/demo_full_beta1.5_seed42.csv,0.0088964973880483,3084,,,,,3084.0,0.04904826610422797,,,,
aipw,-0.18298869591407324,0.029028830254395635,-0.2398852032126887,-0.1260921886154578,,,-0.1651081063057128,-0.017880589608360448,0.017880589608360448,0.10829625515329269,True,allowedforbidden,demo_full,1.5,42,confounded_datasets/allowedforbidden/demo_full_beta1.5_seed42.csv,0.0088964973880483,3084,0.47023706222537487,0.3116995608514735,,,3084.0,,,,,
psm,-0.1557546519641626,0.012684773929971728,-0.1806168088669072,-0.130892495061418,1451.0,1633.0,-0.1651081063057128,0.009353454341550188,0.009353454341550188,-0.05665048525377313,True,allowedforbidden,demo_full,1.5,42,confounded_datasets/allowedforbidden/demo_full_beta1.5_seed42.csv,0.0088964973880483,3084,,,,,,,1451.0,1.0,0.062428823262658,
naive,-0.14432498191622278,0.012894476967006218,-0.16959815677155496,-0.1190518070608906,1443.0,1644.0,-0.1651081063057128,0.02078312438949001,0.02078312438949001,-0.12587585706426885,True,allowedforbidden,demo_full,2.0,42,confounded_datasets/allowedforbidden/demo_full_beta2.0_seed42.csv,0.0088964973880483,3087,,,,,,,,,,
ipw,-0.15049622993426537,0.02233111223523354,-0.19426520991532312,-0.10672724995320762,,,-0.1651081063057128,0.014611876371447424,0.014611876371447424,-0.08849884296045522,True,allowedforbidden,demo_full,2.0,42,confounded_datasets/allowedforbidden/demo_full_beta2.0_seed42.csv,0.0088964973880483,3087,0.4671193560769857,0.3433598744965027,0.01,0.99,3087.0,,,,,
outcome_regression,-0.18615771283735807,0.017793158045741095,-0.22103230260701062,-0.15128312306770553,,,-0.1651081063057128,-0.021049606531645282,0.021049606531645282,0.12748984288312293,True,allowedforbidden,demo_full,2.0,42,confounded_datasets/allowedforbidden/demo_full_beta2.0_seed42.csv,0.0088964973880483,3087,,,,,3087.0,0.05166025601696855,,,,
aipw,-0.15485263190067355,0.021010647853640832,-0.1960335016938096,-0.11367176210753752,,,-0.1651081063057128,0.010255474405039239,0.010255474405039239,-0.06211369407901928,True,allowedforbidden,demo_full,2.0,42,confounded_datasets/allowedforbidden/demo_full_beta2.0_seed42.csv,0.0088964973880483,3087,0.4671193560769857,0.3433598744965027,,,3087.0,,,,,
psm,-0.1427581427581428,0.013166798316593736,-0.16856506745866653,-0.11695121805761909,1443.0,1644.0,-0.1651081063057128,0.02234996354756999,0.02234996354756999,-0.13536563435708593,True,allowedforbidden,demo_full,2.0,42,confounded_datasets/allowedforbidden/demo_full_beta2.0_seed42.csv,0.0088964973880483,3087,,,,,,,1443.0,1.0,0.06886834232671213,
naive,-0.16656291103193754,0.012874444055132413,-0.19179682137999707,-0.14132900068387802,1584.0,1582.0,-0.1651081063057128,-0.001454804726224751,0.001454804726224751,0.008811225316406008,True,allowedforbidden,gender,0.1,42,confounded_datasets/allowedforbidden/gender_beta0.1_seed42.csv,0.0088964973880483,3166,,,,,,,,,,
ipw,-0.16571263091529853,0.012828681305365535,-0.19085684627381497,-0.1405684155567821,,,-0.1651081063057128,-0.0006045246095857382,0.0006045246095857382,0.0036613866097307507,True,allowedforbidden,gender,0.1,42,confounded_datasets/allowedforbidden/gender_beta0.1_seed42.csv,0.0088964973880483,3166,0.5003165370104584,0.01533302507035975,0.4366619823668091,0.5212192689928161,3166.0,,,,,
outcome_regression,-0.16570401083091085,0.012573860914847967,-0.19034877822401286,-0.14105924343780885,,,-0.1651081063057128,-0.0005959045251980599,0.0005959045251980599,0.0036091778806710316,True,allowedforbidden,gender,0.1,42,confounded_datasets/allowedforbidden/gender_beta0.1_seed42.csv,0.0088964973880483,3166,,,,,3166.0,0.061151744652080064,,,,
aipw,-0.1656953540655289,0.01276216745924065,-0.1907092022856406,-0.14068150584541722,,,-0.1651081063057128,-0.0005872477598161119,0.0005872477598161119,0.003556746988114374,True,allowedforbidden,gender,0.1,42,confounded_datasets/allowedforbidden/gender_beta0.1_seed42.csv,0.0088964973880483,3166,0.5003165370104584,0.01533302507035975,,,3166.0,,,,,
psm,-0.15404040404040398,0.013118451860313263,-0.17975256968661796,-0.12832823839419,1584.0,1582.0,-0.1651081063057128,0.011067702265308815,0.011067702265308815,-0.06703306405087071,True,allowedforbidden,gender,0.1,42,confounded_datasets/allowedforbidden/gender_beta0.1_seed42.csv,0.0088964973880483,3166,,,,,,,1584.0,1.0,0.0030666050140719502,
naive,-0.17530394186436327,0.012882434054197837,-0.200553512610591,-0.15005437111813552,1587.0,1577.0,-0.1651081063057128,-0.010195835558650473,0.010195835558650473,0.06175248318681549,True,allowedforbidden,gender,0.25,42,confounded_datasets/allowedforbidden/gender_beta0.25_seed42.csv,0.0088964973880483,3164,,,,,,,,,,
ipw,-0.17197709587462062,0.012114218332777987,-0.1957209638068655,-0.14823322794237576,,,-0.1651081063057128,-0.0068689895689078295,0.0068689895689078295,0.04160298196497551,True,allowedforbidden,gender,0.25,42,confounded_datasets/allowedforbidden/gender_beta0.25_seed42.csv,0.0088964973880483,3164,0.5015799106982372,0.05063561256656137,0.39282571164254315,0.5450489169596596,3164.0,,,,,
outcome_regression,-0.1721525367913653,0.012054690516155807,-0.1957797302030307,-0.14852534337969991,,,-0.1651081063057128,-0.007044430485652509,0.007044430485652509,0.04266556405540198,True,allowedforbidden,gender,0.25,42,confounded_datasets/allowedforbidden/gender_beta0.25_seed42.csv,0.0088964973880483,3164,,,,,3164.0,0.06565657702715977,,,,
aipw,-0.1719385914512716,0.01277303325259362,-0.1969737366263551,-0.14690344627618812,,,-0.1651081063057128,-0.006830485145558812,0.006830485145558812,0.04136977461852505,True,allowedforbidden,gender,0.25,42,confounded_datasets/allowedforbidden/gender_beta0.25_seed42.csv,0.0088964973880483,3164,0.5015799106982372,0.05063561256656137,,,3164.0,,,,,
psm,-0.16204287515762927,0.013142381219549935,-0.18780194234794714,-0.1362838079673114,1587.0,1577.0,-0.1651081063057128,0.0030652311480835193,0.0030652311480835193,-0.018564994879221513,True,allowedforbidden,gender,0.25,42,confounded_datasets/allowedforbidden/gender_beta0.25_seed42.csv,0.0088964973880483,3164,,,,,,,1586.0,0.9993698802772527,0.010127122513312275,
naive,-0.1832167432623063,0.012927030944945513,-0.2085537239143995,-0.1578797626102131,1574.0,1579.0,-0.1651081063057128,-0.01810863695659351,0.01810863695659351,0.10967745534591565,True,allowedforbidden,gender,0.5,42,confounded_datasets/allowedforbidden/gender_beta0.5_seed42.csv,0.0088964973880483,3153,,,,,,,,,,
ipw,-0.1769339257490411,0.012310709952222727,-0.20106291725539766,-0.15280493424268454,,,-0.1651081063057128,-0.011825819443328306,0.011825819443328306,0.07162470521848102,True,allowedforbidden,gender,0.5,42,confounded_datasets/allowedforbidden/gender_beta0.5_seed42.csv,0.0088964973880483,3153,0.4991895955742756,0.1155840967556445,0.30257327963242847,0.5873956446542197,3153.0,,,,,
outcome_regression,-0.17791296878193077,0.012510556330792438,-0.20243365919028394,-0.1533922783735776,,,-0.1651081063057128,-0.012804862476217982,0.012804862476217982,0.07755441427272265,True,allowedforbidden,gender,0.5,42,confounded_datasets/allowedforbidden/gender_beta0.5_seed42.csv,0.0088964973880483,3153,,,,,3153.0,0.07045822294635329,,,,
aipw,-0.17689847387605032,0.013075247130184738,-0.2025259582512124,-0.15127098950088824,,,-0.1651081063057128,-0.011790367570337523,0.011790367570337523,0.07140998606395846,True,allowedforbidden,gender,0.5,42,confounded_datasets/allowedforbidden/gender_beta0.5_seed42.csv,0.0088964973880483,3153,0.4991895955742756,0.1155840967556445,,,3153.0,,,,,
psm,-0.1806615776081425,0.01300027216032348,-0.2061421110423765,-0.1551810441739085,1574.0,1579.0,-0.1651081063057128,-0.015553471302429706,0.015553471302429706,0.09420174242463315,True,allowedforbidden,gender,0.5,42,confounded_datasets/allowedforbidden/gender_beta0.5_seed42.csv,0.0088964973880483,3153,,,,,,,1572.0,0.9987293519695044,0.0231168193511289,
naive,-0.18231064112630357,0.012819665694105479,-0.2074371858867503,-0.15718409636585684,1591.0,1565.0,-0.1651081063057128,-0.01720253482059078,0.01720253482059078,0.10418952288592488,True,allowedforbidden,gender,0.75,42,confounded_datasets/allowedforbidden/gender_beta0.75_seed42.csv,0.0088964973880483,3156,,,,,,,,,,
ipw,-0.17243788115125291,0.012512198606817942,-0.19696179042061607,-0.14791397188188976,,,-0.1651081063057128,-0.007329774845540121,0.007329774845540121,0.044393791495424044,True,allowedforbidden,gender,0.75,42,confounded_datasets/allowedforbidden/gender_beta0.75_seed42.csv,0.0088964973880483,3156,0.5041166620582098,0.1717106671309154,0.21983528729724686,0.6355896116582196,3156.0,,,,,
outcome_regression,-0.17455087679931716,0.012133913743944083,-0.19833334773744757,-0.15076840586118676,,,-0.1651081063057128,-0.009442770493604369,0.009442770493604369,0.05719144083767888,True,allowedforbidden,gender,0.75,42,confounded_datasets/allowedforbidden/gender_beta0.75_seed42.csv,0.0088964973880483,3156,,,,,3156.0,0.0703983472177866,,,,
aipw,-0.1723283873264481,0.013492008268023834,-0.1987727235317748,-0.14588405112112138,,,-0.1651081063057128,-0.007220281020735297,0.007220281020735297,0.04373062705574422,True,allowedforbidden,gender,0.75,42,confounded_datasets/allowedforbidden/gender_beta0.75_seed42.csv,0.0088964973880483,3156,0.5041166620582098,0.1717106671309154,,,3156.0,,,,,
psm,-0.1806167400881058,0.012841327824529545,-0.2057857426241837,-0.1554477375520279,1591.0,1565.0,-0.1651081063057128,-0.015508633782393005,0.015508633782393005,0.09393017780530623,True,allowedforbidden,gender,0.75,42,confounded_datasets/allowedforbidden/gender_beta0.75_seed42.csv,0.0088964973880483,3156,,,,,,,1589.0,0.9987429289754871,0.03434213342618308,
naive,-0.1850980816949609,0.012843908291697912,-0.2102721419466888,-0.15992402144323298,1605.0,1553.0,-0.1651081063057128,-0.0199899753892481,0.0199899753892481,0.12107204083750332,True,allowedforbidden,gender,1.0,42,confounded_datasets/allowedforbidden/gender_beta1.0_seed42.csv,0.0088964973880483,3158,,,,,,,,,,
ipw,-0.1755670874835018,0.016312365813286767,-0.20753932447754386,-0.14359485048945975,,,-0.1651081063057128,-0.010458981177789012,0.010458981177789012,0.06334626089420013,True,allowedforbidden,gender,1.0,42,confounded_datasets/allowedforbidden/gender_beta1.0_seed42.csv,0.0088964973880483,3158,0.5082471015351675,0.2191077829832905,0.15342827391740552,0.6736124495962219,3158.0,,,,,
outcome_regression,-0.17777301994038602,0.015961850535023518,-0.2090582469890321,-0.14648779289173994,,,-0.1651081063057128,-0.01266491363467323,0.01266491363467323,0.07670679482703885,True,allowedforbidden,gender,1.0,42,confounded_datasets/allowedforbidden/gender_beta1.0_seed42.csv,0.0088964973880483,3158,,,,,3158.0,0.07055918461902544,,,,
aipw,-0.17538650677136997,0.01444570336848159,-0.20370008537359388,-0.14707292816914605,,,-0.1651081063057128,-0.010278400465657173,0.010278400465657173,0.0622525489246771,True,allowedforbidden,gender,1.0,42,confounded_datasets/allowedforbidden/gender_beta1.0_seed42.csv,0.0088964973880483,3158,0.5082471015351675,0.2191077829832905,,,3158.0,,,,,
psm,-0.17903930131004364,0.012925431790495448,-0.20437314761941472,-0.15370545500067256,1605.0,1553.0,-0.1651081063057128,-0.013931195004330849,0.013931195004330849,0.08437620245329423,True,allowedforbidden,gender,1.0,42,confounded_datasets/allowedforbidden/gender_beta1.0_seed42.csv,0.0088964973880483,3158,,,,,,,1603.0,0.9987538940809969,0.0438215565966581,
naive,-0.185910332389838,0.012843310062389096,-0.21108322011212063,-0.16073744466755538,1642.0,1473.0,-0.1651081063057128,-0.020802226084125214,0.020802226084125214,0.12599154911030222,True,allowedforbidden,gender,1.5,42,confounded_datasets/allowedforbidden/gender_beta1.5_seed42.csv,0.0088964973880483,3115,,,,,,,,,,
ipw,-0.18096488612695172,0.019712686745462192,-0.2196017521480576,-0.14232802010584583,,,-0.1651081063057128,-0.015856779821238925,0.015856779821238925,0.09603877226887118,True,allowedforbidden,gender,1.5,42,confounded_datasets/allowedforbidden/gender_beta1.5_seed42.csv,0.0088964973880483,3115,0.5271210643956806,0.2948195866511113,0.07814822535316852,0.7469629348273125,3115.0,,,,,
outcome_regression,-0.18019205895204804,0.01721762163503551,-0.21393859735671764,-0.14644552054737844,,,-0.1651081063057128,-0.015083952646335247,0.015083952646335247,0.09135803797789266,True,allowedforbidden,gender,1.5,42,confounded_datasets/allowedforbidden/gender_beta1.5_seed42.csv,0.0088964973880483,3115,,,,,3115.0,0.0699618844455755,,,,
aipw,-0.18043016283926716,0.017890362179083276,-0.21549527271027039,-0.14536505296826394,,,-0.1651081063057128,-0.015322056533554368,0.015322056533554368,0.09280014698481355,True,allowedforbidden,gender,1.5,42,confounded_datasets/allowedforbidden/gender_beta1.5_seed42.csv,0.0088964973880483,3115,0.5271210643956806,0.2948195866511113,,,3115.0,,,,,
psm,-0.23170731707317072,0.011638451127107244,-0.25451868128230093,-0.2088959528640405,1642.0,1473.0,-0.1651081063057128,-0.06659921076745792,0.06659921076745792,0.40336729829693146,False,allowedforbidden,gender,1.5,42,confounded_datasets/allowedforbidden/gender_beta1.5_seed42.csv,0.0088964973880483,3115,,,,,,,1640.0,0.9987819732034104,0.058963917330222264,
naive,-0.18144900874806746,0.012753422131362253,-0.20644571612553747,-0.15645230137059746,1702.0,1381.0,-0.1651081063057128,-0.01634090244235467,0.01634090244235467,0.0989709276423896,True,allowedforbidden,gender,2.0,42,confounded_datasets/allowedforbidden/gender_beta2.0_seed42.csv,0.0088964973880483,3083,,,,,,,,,,
ipw,-0.17983608461923795,0.021964551701473153,-0.22288660595412532,-0.13678556328435057,,,-0.1651081063057128,-0.014727978313525153,0.014727978313525153,0.0892020303730875,True,allowedforbidden,gender,2.0,42,confounded_datasets/allowedforbidden/gender_beta2.0_seed42.csv,0.0088964973880483,3083,0.5520650841859799,0.3438379920802215,0.04137561691604327,0.8098015775090788,3083.0,,,,,
outcome_regression,-0.1743413547771401,0.017039703801849947,-0.207739174228766,-0.1409435353255142,,,-0.1651081063057128,-0.009233248471427313,0.009233248471427313,0.055922441835357904,True,allowedforbidden,gender,2.0,42,confounded_datasets/allowedforbidden/gender_beta2.0_seed42.csv,0.0088964973880483,3083,,,,,3083.0,0.06651005221626538,,,,
aipw,-0.18034719379557612,0.0224621059495523,-0.22437292145669863,-0.13632146613445362,,,-0.1651081063057128,-0.015239087489863329,0.015239087489863329,0.09229763353742766,True,allowedforbidden,gender,2.0,42,confounded_datasets/allowedforbidden/gender_beta2.0_seed42.csv,0.0088964973880483,3083,0.5520650841859799,0.3438379920802215,,,3083.0,,,,,
psm,-0.21705882352941175,0.011615901493846992,-0.23982599045735187,-0.19429165660147163,1702.0,1381.0,-0.1651081063057128,-0.051950717223698956,0.051950717223698956,0.3146466783860233,False,allowedforbidden,gender,2.0,42,confounded_datasets/allowedforbidden/gender_beta2.0_seed42.csv,0.0088964973880483,3083,,,,,,,1700.0,0.9988249118683902,0.0687675984160443,
naive,-0.17168679405101128,0.012733270397035503,-0.19664400402920088,-0.1467295840728217,1554.0,1565.0,-0.1651081063057128,-0.006578687745298489,0.006578687745298489,0.03984472896271638,True,allowedforbidden,polideo,0.1,42,confounded_datasets/allowedforbidden/polideo_beta0.1_seed42.csv,0.0088964973880483,3119,,,,,,,,,,
ipw,-0.17456366543278445,0.011650095941151937,-0.19739785347744226,-0.15172947738812664,,,-0.1651081063057128,-0.009455559127071661,0.009455559127071661,0.05726889695872247,True,allowedforbidden,polideo,0.1,42,confounded_datasets/allowedforbidden/polideo_beta0.1_seed42.csv,0.0088964973880483,3119,0.49823681755800364,0.045156821904921596,0.33423128718970985,0.5998762414834211,3119.0,,,,,
outcome_regression,-0.17452710565141336,0.011639261559889442,-0.19734005830879667,-0.15171415299403004,,,-0.1651081063057128,-0.009418999345700563,0.009418999345700563,0.057047467604409575,True,allowedforbidden,polideo,0.1,42,confounded_datasets/allowedforbidden/polideo_beta0.1_seed42.csv,0.0088964973880483,3119,,,,,3119.0,0.06354142059752432,,,,
aipw,-0.17456248156628965,0.012716280042979642,-0.19948639045052974,-0.14963857268204955,,,-0.1651081063057128,-0.009454375260576853,0.009454375260576853,0.05726172670814363,True,allowedforbidden,polideo,0.1,42,confounded_datasets/allowedforbidden/polideo_beta0.1_seed42.csv,0.0088964973880483,3119,0.49823681755800364,0.045156821904921596,,,3119.0,,,,,
psm,-0.18275418275418276,0.012496974769253141,-0.20724825330191893,-0.1582601122064466,1554.0,1565.0,-0.1651081063057128,-0.017646076448469966,0.017646076448469966,0.10687589388128914,True,allowedforbidden,polideo,0.1,42,confounded_datasets/allowedforbidden/polideo_beta0.1_seed42.csv,0.0088964973880483,3119,,,,,,,1554.0,1.0,0.009031364380984319,
naive,-0.1659046434193201,0.012692994856994447,-0.19078291333902922,-0.14102637349961097,1556.0,1558.0,-0.1651081063057128,-0.0007965371136073041,0.0007965371136073041,0.004824336802291479,True,allowedforbidden,polideo,0.25,42,confounded_datasets/allowedforbidden/polideo_beta0.25_seed42.csv,0.0088964973880483,3114,,,,,,,,,,
ipw,-0.17262652970793801,0.013594744672031867,-0.19927222926512048,-0.14598083015075555,,,-0.1651081063057128,-0.007518423402225222,0.007518423402225222,0.04553636747734343,True,allowedforbidden,polideo,0.25,42,confounded_datasets/allowedforbidden/polideo_beta0.25_seed42.csv,0.0088964973880483,3114,0.49967708610674716,0.08345568938401528,0.2573579382722889,0.6629112504565285,3114.0,,,,,
outcome_regression,-0.1725648202340189,0.013686083714369463,-0.19938954431418304,-0.14574009615385475,,,-0.1651081063057128,-0.007456713928306102,0.007456713928306102,0.0451626155441412,True,allowedforbidden,polideo,0.25,42,confounded_datasets/allowedforbidden/polideo_beta0.25_seed42.csv,0.0088964973880483,3114,,,,,3114.0,0.060778064385779595,,,,
aipw,-0.17261124472494813,0.012788745294431653,-0.19767718550203417,-0.14754530394786208,,,-0.1651081063057128,-0.007503138419235333,0.007503138419235333,0.04544379187138507,True,allowedforbidden,polideo,0.25,42,confounded_datasets/allowedforbidden/polideo_beta0.25_seed42.csv,0.0088964973880483,3114,0.49967708610674716,0.08345568938401528,,,3114.0,,,,,
psm,-0.21529562982005146,0.011508297440318609,-0.23785189280307592,-0.192739366837027,1556.0,1558.0,-0.1651081063057128,-0.05018752351433867,0.05018752351433867,0.3039676526930293,False,allowedforbidden,polideo,0.25,42,confounded_datasets/allowedforbidden/polideo_beta0.25_seed42.csv,0.0088964973880483,3114,,,,,,,1556.0,1.0,0.016691137876803055,
naive,-0.15936168500330472,0.0126523288625918,-0.18416024957398464,-0.1345631204326248,1559.0,1578.0,-0.1651081063057128,0.005746421302408072,0.005746421302408072,-0.03480399255363057,True,allowedforbidden,polideo,0.5,42,confounded_datasets/allowedforbidden/polideo_beta0.5_seed42.csv,0.0088964973880483,3137,,,,,,,,,,
ipw,-0.17340668828532457,0.014479731632136207,-0.20178696228431153,-0.1450264142863376,,,-0.1651081063057128,-0.00829858197961178,0.00829858197961178,0.05026150541782724,True,allowedforbidden,polideo,0.5,42,confounded_datasets/allowedforbidden/polideo_beta0.5_seed42.csv,0.0088964973880483,3137,0.49695599878153635,0.14030176255607663,0.1499300682878496,0.7499937537285354,3137.0,,,,,
outcome_regression,-0.17325810971790803,0.014226028213611401,-0.20114112501658638,-0.1453750944192297,,,-0.1651081063057128,-0.00815000341219524,0.00815000341219524,0.04936161884810647,True,allowedforbidden,polideo,0.5,42,confounded_datasets/allowedforbidden/polideo_beta0.5_seed42.csv,0.0088964973880483,3137,,,,,3137.0,0.05841066400708561,,,,
aipw,-0.1735121884673135,0.013191017137080813,-0.1993665820559919,-0.14765779487863512,,,-0.1651081063057128,-0.008404082161600712,0.008404082161600712,0.05090048180941391,True,allowedforbidden,polideo,0.5,42,confounded_datasets/allowedforbidden/polideo_beta0.5_seed42.csv,0.0088964973880483,3137,0.49695599878153635,0.14030176255607663,,,3137.0,,,,,
psm,-0.19114817190506728,0.011940921995366026,-0.21455237901598467,-0.16774396479414988,1559.0,1578.0,-0.1651081063057128,-0.026040065599354484,0.026040065599354484,0.15771524598034523,False,allowedforbidden,polideo,0.5,42,confounded_datasets/allowedforbidden/polideo_beta0.5_seed42.csv,0.0088964973880483,3137,,,,,,,1559.0,1.0,0.028060352511215327,
naive,-0.14962566118788534,0.012618372432356516,-0.17435767115530412,-0.12489365122046657,1545.0,1573.0,-0.1651081063057128,0.015482445117827454,0.015482445117827454,-0.09377156254920814,True,allowedforbidden,polideo,0.75,42,confounded_datasets/allowedforbidden/polideo_beta0.75_seed42.csv,0.0088964973880483,3118,,,,,,,,,,
ipw,-0.16629357583308535,0.01375360279739311,-0.19325063731597586,-0.13933651435019484,,,-0.1651081063057128,-0.0011854695273725568,0.0011854695273725568,0.007179959566476714,True,allowedforbidden,polideo,0.75,42,confounded_datasets/allowedforbidden/polideo_beta0.75_seed42.csv,0.0088964973880483,3118,0.49551828110075113,0.18994803679677036,0.11107921948716674,0.8163287584313673,3118.0,,,,,
outcome_regression,-0.16722460458254515,0.01325540263697621,-0.19320519375101852,-0.14124401541407178,,,-0.1651081063057128,-0.002116498276832357,0.002116498276832357,0.012818863496099134,True,allowedforbidden,polideo,0.75,42,confounded_datasets/allowedforbidden/polideo_beta0.75_seed42.csv,0.0088964973880483,3118,,,,,3118.0,0.05210175249863902,,,,
aipw,-0.1668073898416194,0.013814703446578166,-0.19388420859691263,-0.1397305710863262,,,-0.1651081063057128,-0.0016992835359066205,0.0016992835359066205,0.010291944919774207,True,allowedforbidden,polideo,0.75,42,confounded_datasets/allowedforbidden/polideo_beta0.75_seed42.csv,0.0088964973880483,3118,0.49551828110075113,0.18994803679677036,,,3118.0,,,,,
psm,-0.18058252427184462,0.011932981278597215,-0.20397116757789516,-0.1571938809657941,1545.0,1573.0,-0.1651081063057128,-0.015474417966131832,0.015474417966131832,0.0937229449987121,True,allowedforbidden,polideo,0.75,42,confounded_datasets/allowedforbidden/polideo_beta0.75_seed42.csv,0.0088964973880483,3118,,,,,,,1545.0,1.0,0.037989607359354076,
naive,-0.14249643621840935,0.012596682965069125,-0.16718593482994484,-0.11780693760687386,1561.0,1554.0,-0.1651081063057128,0.022611670087303443,0.022611670087303443,-0.1369506960817288,True,allowedforbidden,polideo,1.0,42,confounded_datasets/allowedforbidden/polideo_beta1.0_seed42.csv,0.0088964973880483,3115,,,,,,,,,,
ipw,-0.16842768126932972,0.016044353268510482,-0.19987461367561027,-0.13698074886304917,,,-0.1651081063057128,-0.003319574963616928,0.003319574963616928,0.02010546325006254,True,allowedforbidden,polideo,1.0,42,confounded_datasets/allowedforbidden/polideo_beta1.0_seed42.csv,0.0088964973880483,3115,0.5011234628284339,0.23147707710479726,0.0753532055381928,0.876025410169077,3115.0,,,,,
outcome_regression,-0.16698840783743438,0.014762167851144136,-0.19592225682567688,-0.13805455884919188,,,-0.1651081063057128,-0.0018803015317215843,0.0018803015317215843,0.011388305358187766,True,allowedforbidden,polideo,1.0,42,confounded_datasets/allowedforbidden/polideo_beta1.0_seed42.csv,0.0088964973880483,3115,,,,,3115.0,0.048626433369286404,,,,
aipw,-0.16865487243156138,0.015328706332380109,-0.1986991368430264,-0.13861060802009637,,,-0.1651081063057128,-0.0035467661258485883,0.0035467661258485883,0.021481477834173847,True,allowedforbidden,polideo,1.0,42,confounded_datasets/allowedforbidden/polideo_beta1.0_seed42.csv,0.0088964973880483,3115,0.5011234628284339,0.23147707710479726,,,3115.0,,,,,
psm,-0.13021167415009627,0.012858100236966723,-0.15541355061455103,-0.10500979768564149,1561.0,1554.0,-0.1651081063057128,0.034896432155616525,0.034896432155616525,-0.2113550505570125,False,allowedforbidden,polideo,1.0,42,confounded_datasets/allowedforbidden/polideo_beta1.0_seed42.csv,0.0088964973880483,3115,,,,,,,1559.0,0.9987187700192185,0.046295415420959454,
naive,-0.1409471564975604,0.012640044061544146,-0.1657216428581869,-0.11617267013693387,1568.0,1556.0,-0.1651081063057128,0.024160949808152393,0.024160949808152393,-0.14633412222302508,True,allowedforbidden,polideo,1.5,42,confounded_datasets/allowedforbidden/polideo_beta1.5_seed42.csv,0.0088964973880483,3124,,,,,,,,,,
ipw,-0.1844508025305711,0.020760232960496453,-0.22514085913314416,-0.14376074592799806,,,-0.1651081063057128,-0.01934269622485832,0.01934269622485832,0.11715170537443839,True,allowedforbidden,polideo,1.5,42,confounded_datasets/allowedforbidden/polideo_beta1.5_seed42.csv,0.0088964973880483,3124,0.5019140652444154,0.28512123008877394,0.030080802476033425,0.9338514247386098,3124.0,,,,,
outcome_regression,-0.17372719807889545,0.014907542740362292,-0.20294598185000554,-0.14450841430778535,,,-0.1651081063057128,-0.008619091773182652,0.008619091773182652,0.052202717153230584,True,allowedforbidden,polideo,1.5,42,confounded_datasets/allowedforbidden/polideo_beta1.5_seed42.csv,0.0088964973880483,3124,,,,,3124.0,0.046967056900549364,,,,
aipw,-0.18312166564730875,0.02134961872227997,-0.2249669183429775,-0.14127641295164,,,-0.1651081063057128,-0.01801355934159596,0.01801355934159596,0.10910160466768483,True,allowedforbidden,polideo,1.5,42,confounded_datasets/allowedforbidden/polideo_beta1.5_seed42.csv,0.0088964973880483,3124,0.5019140652444154,0.28512123008877394,,,3124.0,,,,,
